$FREQUENCY =   0.2000000E+02,,,,,,
721,-3.68E-02,-1.19E+00,2.22E-02,1.38E-04,6.74E-04,-8.37E-05
722,-2.60E-03,5.03E-02,-6.67E-05,2.62E-03,5.12E-02,1.23E-04
723,-3.74E-04,5.85E-02,2.28E-04,4.86E-04,4.18E-02,-2.94E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.5400000E+03,,,,,,
720,-3.93E-02,-1.20E+00,2.37E-02,1.57E-04,7.66E-04,-9.51E-05
721,-3.93E-02,-1.20E+00,2.37E-02,1.57E-04,7.66E-04,-9.51E-05
722,-2.75E-03,5.40E-02,-6.89E-05,2.87E-03,5.32E-02,1.35E-04
723,-3.92E-04,6.27E-02,2.39E-04,5.31E-04,4.29E-02,-3.21E-04
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
$FREQUENCY =   0.5500000E+03,,,,,,
720,-4.20E-02,-1.21E+00,2.53E-02,1.80E-04,8.77E-04,-1.09E-04
